,CensusTract,Market_Val
1140,360816410200,21410000.0
1141,3608164500,609000.0
1142,3608164600,401000.0
1143,3608165000,398000.0
1144,36081650100,815500.0
1145,36081650200,790500.0
1146,3608165400,395000.0
1147,360816550100,69738000.0
1148,3608165600,415000.0
1149,360816570200,585000.0
1150,360816570300,559000.0
1151,3608165900,533000.0
1152,3608166000,409000.0
1153,3608166100,578000.0
1154,3608166300,568000.0
1155,3608166400,375000.0
1156,360816650100,667500.0
1157,360816670100,539000.0
1158,3608166900,618000.0
1159,3608167100,545000.0
1160,3608167700,604000.0
1161,3608167900,610000.0
1162,3608168000,405000.0
1163,3608168200,390000.0
1164,3608168300,898500.0
1165,3608168700,614000.0
1166,360816900,748000.0
1167,3608169000,409500.0
1168,3608169300,644000.0
1169,3608169400,373000.0
1170,3608169500,671000.0
1171,360816970100,688000.0
1172,360816970200,828000.0
1173,36081700,645000.0
1174,3608170300,577000.0
1175,3608170700,738000.0
1176,3608170900,723500.0
1177,360817100,762500.0
1178,3608171100,680500.0
1179,360817130300,5425000.0
1180,360817130400,720500.0
1181,360817130500,701000.0
1182,360817130600,678000.0
1183,3608171600,1601000.0
1184,360817170100,832000.0
1185,360817170200,815000.0
1186,3608171900,654000.0
1187,3608172100,672000.0
1188,3608172300,1234500.0
1189,3608172900,663000.0
1190,360817300,872000.0
1191,3608173100,747000.0
1192,3608173700,1344000.0
1193,3608173900,1352000.0
1194,3608174100,1044000.0
1195,3608174300,682000.0
1196,3608174500,622000.0
1197,3608174700,721000.0
1198,3608174900,1331000.0
1199,360817500,780000.0
1200,360817570100,1200000.0
1201,360817570200,1214000.0
1202,360817690100,970000.0
1203,360817690200,1137000.0
1204,360817700,536500.0
1205,3608177300,1026500.0
1206,3608177500,971000.0
1207,360817790200,623000.0
1208,360817790300,930000.0
1209,360817790400,506000.0
1210,360817790500,644000.0
1211,360817790600,611000.0
1212,360817790700,570000.0
1213,360817790800,476000.0
1214,3608178800,315000.0
1215,360817900,569500.0
1216,3608179000,365000.0
1217,3608179200,374000.0
1218,360817970100,704500.0
1219,360817970200,911000.0
1220,3608179900,814000.0
1221,36081800,352000.0
1222,360818030100,735000.0
1223,360818030200,571000.0
1224,3608180900,574000.0
1225,360818100,606500.0
1226,3608181400,337000.0
1227,3608181800,404000.0
1228,360818300,676500.0
1229,3608183700,594000.0
1230,3608183800,422500.0
1231,3608184000,414000.0
1232,3608184500,737000.0
1233,360818460100,520000.0
1234,360818460200,439000.0
1235,3608184900,797000.0
1236,360818500,456000.0
1237,3608185300,1134000.0
1238,3608185500,2361000.0
1239,3608185700,945000.0
1240,3608185900,789000.0
1241,360818600,449000.0
1242,3608186100,772500.0
1243,3608186300,1047000.0
1244,3608186400,405500.0
1245,3608186500,1073000.0
1246,3608186900,662000.0
1247,360818700,564000.0
1248,3608187100,927500.0
1249,360818800,424000.0
1250,3608188400,397000.0
1251,360818890100,604500.0
1252,3608189200,535000.0
1253,3608190700,578000.0
1254,360819100,747000.0
1255,360819160100,3745000.0
1256,3608191800,1457000.0
1257,3608191900,556000.0
1258,3608192200,668500.0
1259,3608192500,532500.0
1260,3608192800,650000.0
1261,3608192900,554000.0
1262,360819340100,531000.0
1263,360819340200,428000.0
1264,3608193800,315406.5
1265,3608193900,545000.0
1266,360819400,392000.0
1267,360819420100,374000.0
1268,360819420200,288000.0
1269,360819420300,385000.0
1270,3608194500,689000.0
1271,3608194700,577000.0
1272,360819500,775000.0
1273,3608195400,277500.0
1274,360819600,354000.0
1275,3608196400,259900.0
1276,360819700,787000.0
1277,360819720200,3873500.0
1278,360819720300,180000.0
1279,360819720400,255000.0
1280,3608197300,713000.0
1281,360819800,407500.0
1282,3608198100,773000.0
1283,3608198700,632000.0
1284,360819900,0.0
1285,3608199100,815000.0
1286,3608199200,277000.0
1287,360819970100,684000.0
1288,360819970300,1039000.0
1289,360819970400,865000.0
1290,360819970500,955000.0
1291,360819980100,321000.0
1292,360819980200,257000.0
1293,3608199900,125663000.0
1294,360850,111000.0
1295,3608510500,348000.0
1296,360851100,306000.0
1297,360851120100,296000.0
1298,360851120200,281000.0
1299,360851140100,369000.0
1300,360851140200,388500.0
1301,3608512100,433500.0
1302,3608512200,446000.0
1303,3608512500,356000.0
1304,360851280400,292000.0
1305,360851280500,312000.0
1306,360851280600,318000.0
1307,360851320100,462000.0
1308,360851320300,440000.0
1309,360851320400,425000.0
1310,360851330100,266000.0
1311,360851330200,292000.0
1312,3608513400,447000.0
1313,3608513800,488500.0
1314,3608514100,290000.0
1315,360851460400,447500.0
1316,360851460500,437000.0
1317,360851460600,401000.0
1318,360851460700,405000.0
1319,360851460800,398000.0
1320,3608514700,439000.0
1321,3608515100,431000.0
1322,3608515400,13611000.0
1323,360851560100,424000.0
1324,360851560200,454000.0
1325,360851560300,357000.0
1326,360851690100,416000.0
1327,360851700,392000.0
1328,360851700500,480500.0
1329,360851700700,268000.0
1330,360851700800,427000.0
1331,360851700900,564000.0
1332,360851701000,332000.0
1333,360851701100,457000.0
1334,360851701200,460000.0
1335,3608517300,478000.0
1336,3608517600,637000.0
1337,3608517700,712000.0
1338,3608518100,681000.0
1339,360851870100,387500.0
1340,360851870200,419000.0
1341,360851890100,414000.0
1342,360851890200,448500.0
1343,3608519700,403000.0
1344,3608519800,528500.0
1345,36085200100,385000.0
1346,36085200200,503000.0
1347,3608520100,387000.0
1348,3608520700,264000.0
1349,360852080100,448000.0
1350,360852080300,526000.0
1351,360852080400,512000.0
1352,360852100,278000.0
1353,3608521300,286000.0
1354,3608522300,283000.0
1355,3608522600,457000.0
1356,3608522800,589500.0
1357,3608523100,282000.0
1358,3608523900,290500.0
1359,360852440100,583000.0
1360,360852440200,520000.0
1361,3608524700,303000.0
1362,3608524800,448000.0
1363,3608525100,428000.0
1364,360852700,302000.0
1365,360852730100,405000.0
1366,360852730200,471000.0
1367,360852770200,380000.0
1368,360852770400,467000.0
1369,360852770500,424000.0
1370,360852770600,454000.0
1371,3608527900,605500.0
1372,360852900,265000.0
1373,360852910200,332000.0
1374,360852910300,493000.0
1375,360852910400,384000.0
1376,36085300,364500.0
1377,360853030100,335000.0
1378,360853030200,303500.0
1379,360853190100,250000.0
1380,360853190200,250000.0
1381,3608532300,237000.0
1382,360853300,398000.0
1383,360853600,320000.0
1384,360853900,724000.0
1385,360854000,266000.0
1386,360854700,426000.0
1387,360855000,392000.0
1388,360855900,475000.0
1389,36085600,336000.0
1390,360856400,387000.0
1391,360856700,490000.0
1392,36085700,361000.0
1393,360857000,331000.0
1394,360857400,355000.0
1395,360857500,359500.0
1396,360857700,260000.0
1397,36085800,336000.0
1398,360858100,316000.0
1399,36085900,351000.0
1400,36085960100,455000.0
1401,36085960200,434000.0
1402,360859700,346500.0
1403,36085990100,401500.0
1404,36BK0,162000.0
1405,36BK100,2333000.0
1406,36BK10000,886000.0
1407,36BK100400,438000.0
1408,36BK100600,389000.0
1409,36BK100800,377000.0
1410,36BK10100,578000.0
1411,36BK101000,400500.0
1412,36BK101200,320000.0
1413,36BK101400,316000.0
1414,36BK101600,453500.0
1415,36BK101800,433000.0
1416,36BK10200,911000.0
1417,36BK102000,368000.0
1418,36BK102200,372000.0
1419,36BK102400,353000.0
1420,36BK102600,484000.0
1421,36BK102800,451000.0
1422,36BK103400,2921000.0
1423,36BK10400,884500.0
1424,36BK10580100,10152500.0
1425,36BK10580400,429000.0
1426,36BK10600,950000.0
1427,36BK107000,374000.0
1428,36BK107800,412000.0
1429,36BK10800,847000.0
1430,36BK109800,383000.0
1431,36BK1100,1739500.0
1432,36BK11000,598000.0
1433,36BK110400,390000.0
1434,36BK110600,9059500.0
1435,36BK111000,26852000.0
1436,36BK111600,404000.0
1437,36BK111800,463000.0
1438,36BK11200,836000.0
1439,36BK112000,366000.0
1440,36BK112200,388000.0
1441,36BK112400,421000.0
1442,36BK112600,350000.0
1443,36BK112800,356000.0
1444,36BK113000,359000.0
1445,36BK113200,377000.0
1446,36BK113400,392000.0
1447,36BK11400,871000.0
1448,36BK11420100,433000.0
1449,36BK11420200,430000.0
1450,36BK114400,206000.0
1451,36BK114600,390000.0
1452,36BK115000,387000.0
1453,36BK115200,381000.0
1454,36BK115600,450000.0
1455,36BK115800,389000.0
1456,36BK11600,963000.0
1457,36BK116000,357000.0
1458,36BK116200,333000.0
1459,36BK116400,325000.0
1460,36BK116600,405000.0
1461,36BK116800,378500.0
1462,36BK11700,779500.0
1463,36BK117000,407000.0
1464,36BK11720100,470000.0
1465,36BK11720200,419000.0
1466,36BK117400,425000.0
1467,36BK11760100,417000.0
1468,36BK11760200,412500.0
1469,36BK117800,422000.0
1470,36BK11800,900500.0
1471,36BK118000,1603000.0
1472,36BK11820100,433000.0
1473,36BK11820200,420500.0
1474,36BK118400,396000.0
1475,36BK118600,375000.0
1476,36BK118800,379000.0
1477,36BK11900,665000.0
1478,36BK119000,358500.0
1479,36BK119200,415000.0
1480,36BK119400,404000.0
1481,36BK119600,382000.0
1482,36BK119800,370000.0
1483,36BK12000,709500.0
1484,36BK120000,388000.0
1485,36BK120200,379000.0
1486,36BK120800,377000.0
1487,36BK12100,895000.0
1488,36BK121000,13251500.0
1489,36BK121400,15372000.0
1490,36BK12200,858500.0
1491,36BK122000,456500.0
1492,36BK123700,201500.0
1493,36BK12600,765000.0
1494,36BK12700,1077000.0
1495,36BK1280100,790000.0
1496,36BK1290100,1356000.0
1497,36BK1290200,1549000.0
1498,36BK1300,4317000.0
1499,36BK13000,765000.0
1500,36BK13100,1443000.0
1501,36BK13200,744000.0
1502,36BK13300,1569000.0
1503,36BK13400,751000.0
1504,36BK13500,1924500.0
1505,36BK13600,794000.0
1506,36BK13700,1579000.0
1507,36BK13800,823500.0
1508,36BK13900,1303500.0
1509,36BK14000,725000.0
1510,36BK14100,1079000.0
1511,36BK14200,787500.0
1512,36BK14300,736000.0
1513,36BK14500,647000.0
1514,36BK14700,720000.0
1515,36BK14800,739000.0
1516,36BK14900,1103500.0
1517,36BK1500,886000.0
1518,36BK15000,761000.0
1519,36BK150200,858000.0
1520,36BK15100,1576000.0
1521,36BK15200,675000.0
1522,36BK152200,1036500.0
1523,36BK15300,1957500.0
1524,36BK15400,27584500.0
1525,36BK15500,2181000.0
1526,36BK15700,2252500.0
1527,36BK15900,2176500.0
1528,36BK16000,762000.0
1529,36BK16100,1584000.0
1530,36BK16200,664000.0
1531,36BK16300,1234000.0
1532,36BK16400,712500.0
1533,36BK16500,2580500.0
1534,36BK16600,771500.0
1535,36BK16700,1932500.0
1536,36BK16800,712000.0
1537,36BK16900,1262000.0
1538,36BK17000,802500.0
1539,36BK17100,1257500.0
1540,36BK17200,700500.0
1541,36BK17400,604000.0
1542,36BK17600,653000.0
1543,36BK17700,39811500.0
1544,36BK17800,674000.0
1545,36BK17900,1569000.0
1546,36BK1800,917000.0
1547,36BK18000,666000.0
1548,36BK18100,1648000.0
1549,36BK18200,665000.0
1550,36BK18300,1553000.0
1551,36BK18400,694000.0
1552,36BK1850100,934000.0
1553,36BK18600,794500.0
1554,36BK18700,1047000.0
1555,36BK18800,795000.0
1556,36BK19000,756500.0
1557,36BK19100,705000.0
1558,36BK19200,685000.0
1559,36BK19300,729000.0
1560,36BK19400,740500.0
1561,36BK19500,1177500.0
1562,36BK19600,752000.0
1563,36BK19700,1342000.0
1564,36BK19800,737500.0
1565,36BK19900,1118000.0
1566,36BK200,367500.0
1567,36BK2000,454000.0
1568,36BK20000,716000.0
1569,36BK20100,1033000.0
1570,36BK20200,706000.0
1571,36BK20300,780500.0
1572,36BK20400,724000.0
1573,36BK20500,1161000.0
1574,36BK20600,749000.0
1575,36BK20700,1577000.0
1576,36BK20800,819000.0
1577,36BK2100,626000.0
1578,36BK21000,767500.0
1579,36BK21100,502000.0
1580,36BK21200,833000.0
1581,36BK21300,703000.0
1582,36BK21400,630500.0
1583,36BK21500,746500.0
1584,36BK21600,956000.0
1585,36BK21700,718000.0
1586,36BK21800,787000.0
1587,36BK21900,725500.0
1588,36BK2200,586000.0
1589,36BK22000,854000.0
1590,36BK22100,645500.0
1591,36BK22200,839500.0
1592,36BK22400,719000.0
1593,36BK22600,569000.0
1594,36BK22700,478000.0
1595,36BK22800,586000.0
1596,36BK22900,623500.0
1597,36BK2300,7848500.0
1598,36BK23000,693000.0
1599,36BK23100,952500.0
1600,36BK23200,726000.0
1601,36BK23300,478000.0
1602,36BK23400,960500.0
1603,36BK23500,309000.0
1604,36BK23600,1054000.0
1605,36BK23800,990000.0
1606,36BK24000,994500.0
1607,36BK24100,523000.0
1608,36BK24200,852000.0
1609,36BK24300,638000.0
1610,36BK24400,728000.0
1611,36BK24500,615500.0
1612,36BK24600,717000.0
1613,36BK24700,530000.0
1614,36BK24800,626000.0
1615,36BK24900,589000.0
1616,36BK25000,663000.0
1617,36BK25100,544000.0
1618,36BK25200,663000.0
1619,36BK25300,544000.0
1620,36BK25400,652000.0
1621,36BK25500,30473000.0
1622,36BK25600,682500.0
1623,36BK25700,539000.0
1624,36BK25800,773000.0
1625,36BK2590100,617000.0
1626,36BK2590200,30747000.0
1627,36BK26000,714000.0
1628,36BK26100,505000.0
1629,36BK26200,658000.0
1630,36BK26300,499000.0
1631,36BK26400,641000.0
1632,36BK26500,553000.0
1633,36BK26600,796500.0
1634,36BK26700,621500.0
1635,36BK26800,842000.0
1636,36BK26900,589000.0
1637,36BK27000,921000.0
1638,36BK27100,426000.0
1639,36BK27200,739000.0
1640,36BK27300,674000.0
1641,36BK27400,781500.0
1642,36BK27500,626000.0
1643,36BK27600,742000.0
1644,36BK27700,558000.0
1645,36BK27800,740000.0
1646,36BK27900,538000.0
1647,36BK28000,604000.0
1648,36BK28100,528500.0
1649,36BK28200,593000.0
1650,36BK28300,411000.0
1651,36BK28400,833000.0
1652,36BK2850100,275000.0
1653,36BK2850200,21403000.0
1654,36BK28600,779000.0
1655,36BK28700,529000.0
1656,36BK28800,848000.0
1657,36BK28900,470000.0
1658,36BK29000,980000.0
1659,36BK290100,8315500.0
1660,36BK29100,512500.0
1661,36BK29200,877000.0
1662,36BK29300,592000.0
1663,36BK29400,798500.0
1664,36BK29500,607000.0
1665,36BK29600,831500.0
1666,36BK29700,690000.0
1667,36BK29800,635000.0
1668,36BK29900,423000.0
1669,36BK3000,760000.0
1670,36BK30000,583000.0
1671,36BK30100,517000.0
1672,36BK30200,530000.0
1673,36BK30300,564000.0
1674,36BK30400,575500.0
1675,36BK30500,613000.0
1676,36BK30600,530000.0
1677,36BK30700,491500.0
1678,36BK30800,332000.0
1679,36BK30900,395000.0
1680,36BK3100,7267000.0
1681,36BK31100,590000.0
1682,36BK31300,696000.0
1683,36BK31400,500000.0
1684,36BK31500,643000.0
1685,36BK3170100,632000.0
1686,36BK3170200,585000.0
1687,36BK31900,667000.0
1688,36BK32100,666000.0
1689,36BK32300,617000.0
1690,36BK32500,647000.0
1691,36BK32600,321000.0
1692,36BK32700,705000.0
1693,36BK32800,309000.0
1694,36BK32900,567000.0
1695,36BK3300,1675000.0
1696,36BK33000,332000.0
1697,36BK33100,712500.0
1698,36BK33300,765000.0
1699,36BK33500,695000.0
1700,36BK33600,473000.0
1701,36BK33700,690000.0
1702,36BK33900,575000.0
1703,36BK3400,738000.0
1704,36BK34000,406000.0
1705,36BK34100,696000.0
1706,36BK34200,262000.0
1707,36BK34300,512000.0
1708,36BK34500,441500.0
1709,36BK34700,526000.0
1710,36BK34800,295000.0
1711,36BK34900,454000.0
1712,36BK3500,1558000.0
1713,36BK35000,572000.0
1714,36BK35100,563000.0
1715,36BK35200,413500.0
1716,36BK35300,558500.0
1717,36BK35400,1738000.0
1718,36BK35500,508000.0
1719,36BK3560100,61230000.0
1720,36BK3560200,2347500.0
1721,36BK35700,424000.0
1722,36BK35900,501000.0
1723,36BK3600,782000.0
1724,36BK3600100,1179000.0
1725,36BK3600200,1498000.0
1726,36BK36100,403000.0
1727,36BK36200,439000.0
1728,36BK36300,527000.0
1729,36BK36400,360000.0
1730,36BK3650100,501500.0
1731,36BK3650200,397000.0
1732,36BK36600,509000.0
1733,36BK36700,394000.0
1734,36BK36900,450000.0
1735,36BK3700,1409000.0
1736,36BK37000,486000.0
1737,36BK37100,487000.0
1738,36BK37300,478000.0
1739,36BK3740100,530000.0
1740,36BK3740200,558000.0
1741,36BK37500,446000.0
1742,36BK37700,551000.0
1743,36BK37900,516000.0
1744,36BK3800,902000.0
1745,36BK38100,537000.0
1746,36BK38200,568000.0
1747,36BK38300,562000.0
1748,36BK38500,487500.0
1749,36BK38600,529000.0
1750,36BK38700,505000.0
1751,36BK38800,583000.0
1752,36BK38900,406000.0
1753,36BK3900,1211000.0
1754,36BK39000,633500.0
1755,36BK39100,409000.0
1756,36BK39200,689000.0
1757,36BK39300,469000.0
1758,36BK39400,828500.0
1759,36BK39500,494000.0
1760,36BK39600,1049000.0
1761,36BK39700,522000.0
1762,36BK39800,578500.0
1763,36BK39900,505000.0
1764,36BK40000,613000.0
1765,36BK40100,499000.0
1766,36BK40200,558000.0
1767,36BK40300,464500.0
1768,36BK40400,670000.0
1769,36BK40500,382000.0
1770,36BK40600,780000.0
1771,36BK40700,5985000.0
1772,36BK40800,646500.0
1773,36BK40900,434000.0
1774,36BK4100,1863000.0
1775,36BK41000,589000.0
1776,36BK41100,504000.0
1777,36BK41200,639000.0
1778,36BK41300,496000.0
1779,36BK4140100,1593000.0
1780,36BK4140200,2516500.0
1781,36BK41500,505000.0
1782,36BK41600,830000.0
1783,36BK41700,463000.0
1784,36BK41800,1056500.0
1785,36BK41900,467000.0
1786,36BK42000,747000.0
1787,36BK42100,461000.0
1788,36BK42200,850000.0
1789,36BK42300,426000.0
1790,36BK42400,692000.0
1791,36BK42500,374000.0
1792,36BK42600,620000.0
1793,36BK42700,391000.0
1794,36BK42800,665000.0
1795,36BK42900,391000.0
1796,36BK4300,1398000.0
1797,36BK43000,660000.0
1798,36BK43100,391000.0
1799,36BK43200,684500.0
1800,36BK43300,420000.0
1801,36BK43400,673500.0
1802,36BK43500,505000.0
1803,36BK43600,662000.0
1804,36BK43700,513000.0
1805,36BK43800,850000.0
1806,36BK43900,464000.0
1807,36BK4400,1055000.0
1808,36BK44000,859000.0
1809,36BK44100,491000.0
1810,36BK44200,1140000.0
1811,36BK44300,460000.0
1812,36BK44400,827000.0
1813,36BK44500,460000.0
1814,36BK44600,739000.0
1815,36BK44700,482000.0
1816,36BK44800,706500.0
1817,36BK44900,700000.0
1818,36BK4500,2172000.0
1819,36BK45000,759000.0
1820,36BK45200,1069000.0
1821,36BK45300,439500.0
1822,36BK45400,781000.0
1823,36BK45600,1361000.0
1824,36BK45800,2268500.0
1825,36BK4600,1287000.0
1826,36BK46000,760000.0
1827,36BK4620100,667000.0
1828,36BK4620200,757000.0
1829,36BK46400,709000.0
1830,36BK46800,727500.0
1831,36BK4700,635000.0
1832,36BK47000,850000.0
1833,36BK47200,921000.0
1834,36BK47400,948000.0
1835,36BK47600,890000.0
1836,36BK47700,827500.0
1837,36BK47800,662500.0
1838,36BK48000,708000.0
1839,36BK48100,685000.0
1840,36BK48200,615500.0
1841,36BK48400,757000.0
1842,36BK48500,613000.0
1843,36BK48600,589000.0
1844,36BK48800,711000.0
1845,36BK48900,7563000.0
1846,36BK4900,1415000.0
1847,36BK49000,756000.0
1848,36BK49100,623000.0
1849,36BK49200,581000.0
1850,36BK49300,747000.0
1851,36BK49400,810000.0
1852,36BK49500,825000.0
1853,36BK49600,703000.0
1854,36BK49700,696000.0
1855,36BK49800,769500.0
1856,36BK49900,774000.0
1857,36BK5000,901000.0
1858,36BK50000,834000.0
1859,36BK50100,1039500.0
1860,36BK50200,2142000.0
1861,36BK5020200,936000.0
1862,36BK50300,806000.0
1863,36BK50400,705000.0
1864,36BK50500,646000.0
1865,36BK50600,765000.0
1866,36BK50700,183000.0
1867,36BK5080100,745000.0
1868,36BK5080300,661000.0
1869,36BK5080400,1094000.0
1870,36BK50900,211000.0
1871,36BK5100,545000.0
1872,36BK5100100,886000.0
1873,36BK5100200,775000.0
1874,36BK51100,623000.0
1875,36BK51200,1385500.0
1876,36BK51300,784000.0
1877,36BK51400,1010000.0
1878,36BK51500,537000.0
1879,36BK5160100,578000.0
1880,36BK5160200,573500.0
1881,36BK51700,957000.0
1882,36BK51800,1324500.0
1883,36BK51900,700000.0
1884,36BK52000,880000.0
1885,36BK520100,912000.0
1886,36BK520200,948000.0
1887,36BK52300,799000.0
1888,36BK52500,656000.0
1889,36BK52600,816500.0
1890,36BK52700,824000.0
1891,36BK52800,952000.0
1892,36BK52900,717000.0
1893,36BK5300,367000.0
1894,36BK53000,659500.0
1895,36BK53100,284000.0
1896,36BK53200,554000.0
1897,36BK53300,730000.0
1898,36BK53400,656000.0
1899,36BK53500,302000.0
1900,36BK53700,482500.0
1901,36BK53800,596500.0
1902,36BK53900,922000.0
1903,36BK5400,774000.0
1904,36BK54200,713000.0
1905,36BK54300,458500.0
1906,36BK54400,690000.0
1907,36BK54500,619000.0
1908,36BK54600,726000.0
1909,36BK54700,581000.0
1910,36BK54800,840000.0
1911,36BK54900,556500.0
1912,36BK55000,808000.0
1913,36BK55100,802500.0
1914,36BK55200,653000.0
1915,36BK55300,779000.0
1916,36BK55400,685000.0
1917,36BK55500,585000.0
1918,36BK55600,783000.0
1919,36BK55700,809000.0
1920,36BK55800,636000.0
1921,36BK56000,717500.0
1922,36BK560100,851500.0
1923,36BK560200,808000.0
1924,36BK56100,789000.0
1925,36BK56200,700000.0
1926,36BK56300,697000.0
1927,36BK56400,601000.0
1928,36BK56500,1027000.0
1929,36BK56600,438000.0
1930,36BK56800,438000.0
1931,36BK56900,644000.0
1932,36BK57000,400000.0
1933,36BK57100,702000.0
1934,36BK57200,24513500.0
1935,36BK57300,706000.0
1936,36BK57400,425000.0
1937,36BK57500,627000.0
1938,36BK57600,613000.0
1939,36BK57800,630000.0
1940,36BK57900,472500.0
1941,36BK5800,763000.0
1942,36BK58000,663000.0
1943,36BK58200,696000.0
1944,36BK58400,507000.0
1945,36BK58600,497000.0
1946,36BK58800,512500.0
1947,36BK58900,760500.0
1948,36BK5900,447500.0
1949,36BK59000,487000.0
1950,36BK59100,791000.0
1951,36BK59200,507000.0
1952,36BK59300,737500.0
1953,36BK5940100,547000.0
1954,36BK5940200,503000.0
1955,36BK59600,478000.0
1956,36BK59800,473000.0
1957,36BK6000,783500.0
1958,36BK60000,522500.0
1959,36BK60600,471825.0
1960,36BK60800,408000.0
1961,36BK6100200,1187000.0
1962,36BK6100300,427000.0
1963,36BK6100400,588000.0
1964,36BK61200,1018500.0
1965,36BK61600,887000.0
1966,36BK6200,860000.0
1967,36BK62000,1136865.0
1968,36BK62200,291000.0
1969,36BK62600,426000.0
1970,36BK62800,300000.0
1971,36BK6300,1096000.0
1972,36BK63200,416500.0
1973,36BK63600,442000.0
1974,36BK63800,496000.0
1975,36BK6400,825000.0
1976,36BK64000,577000.0
1977,36BK64200,768000.0
1978,36BK64400,555000.0
1979,36BK64600,468000.0
1980,36BK64800,534000.0
1981,36BK6500,1349000.0
1982,36BK65000,419000.0
1983,36BK65200,513000.0
1984,36BK65400,494500.0
1985,36BK65600,448000.0
1986,36BK65800,404000.0
1987,36BK6600,799000.0
1988,36BK66000,411000.0
1989,36BK66200,414000.0
1990,36BK66600,45047000.0
1991,36BK6700,1768000.0
1992,36BK67000,395000.0
1993,36BK67200,429500.0
1994,36BK67400,424000.0
1995,36BK67600,434500.0
1996,36BK67800,469000.0
1997,36BK6800,779500.0
1998,36BK68000,364000.0
1999,36BK68200,376000.0
2000,36BK68600,405000.0
2001,36BK68800,336000.0
2002,36BK6900,1506000.0
2003,36BK69000,383500.0
2004,36BK69200,381000.0
2005,36BK6960100,598000.0
2006,36BK6960200,509000.0
2007,36BK69800,380000.0
2008,36BK700,2427500.0
2009,36BK7000,790000.0
2010,36BK70000,460500.0
2011,36BK7020100,705000.0
2012,36BK7020200,4614500.0
2013,36BK7020300,80280000.0
2014,36BK70600,546000.0
2015,36BK7100,1220000.0
2016,36BK7200,767000.0
2017,36BK72000,512000.0
2018,36BK72200,432500.0
2019,36BK72400,429000.0
2020,36BK72600,422000.0
2021,36BK72800,444000.0
2022,36BK73000,463000.0
2023,36BK73200,434000.0
2024,36BK73400,428500.0
2025,36BK73600,420500.0
2026,36BK73800,490000.0
2027,36BK7400,815000.0
2028,36BK74000,465500.0
2029,36BK74200,516500.0
2030,36BK74400,573000.0
2031,36BK74600,541000.0
2032,36BK74800,779500.0
2033,36BK7500,1268000.0
2034,36BK75000,669000.0
2035,36BK75200,1157000.0
2036,36BK75400,899000.0
2037,36BK75600,818000.0
2038,36BK75800,917000.0
2039,36BK7600,690000.0
2040,36BK76000,904000.0
2041,36BK76200,893000.0
2042,36BK76400,964000.0
2043,36BK76600,775000.0
2044,36BK76800,657000.0
2045,36BK7700,1249000.0
2046,36BK77000,687000.0
2047,36BK77200,848000.0
2048,36BK77400,615000.0
2049,36BK77600,416500.0
2050,36BK7800,719000.0
2051,36BK78000,399000.0
2052,36BK78200,383000.0
2053,36BK78400,466500.0
2054,36BK78600,519500.0
2055,36BK78800,438000.0
2056,36BK79000,497500.0
2057,36BK79200,443500.0
2058,36BK79400,509000.0
2059,36BK7960100,757000.0
2060,36BK7960200,662000.0
2061,36BK7980100,1153000.0
2062,36BK7980200,949000.0
2063,36BK8000,702000.0
2064,36BK80000,846000.0
2065,36BK80200,676000.0
2066,36BK80400,498500.0
2067,36BK80600,273000.0
2068,36BK80800,3199500.0
2069,36BK81000,469000.0
2070,36BK81400,416000.0
2071,36BK81600,432000.0
2072,36BK81800,463000.0
2073,36BK8200,707000.0
2074,36BK82000,532000.0
2075,36BK82200,594500.0
2076,36BK82400,471000.0
2077,36BK82600,464000.0
2078,36BK82800,485000.0
2079,36BK83000,467000.0
2080,36BK83200,400000.0
2081,36BK83400,389000.0
2082,36BK83600,425000.0
2083,36BK83800,393000.0
2084,36BK8400,602000.0
2085,36BK84000,422500.0
2086,36BK84600,412000.0
2087,36BK84800,414500.0
2088,36BK8500,6017000.0
2089,36BK85000,395000.0
2090,36BK85200,34572500.0
2091,36BK85400,377000.0
2092,36BK85600,399000.0
2093,36BK85800,358000.0
2094,36BK8600,26293000.0
2095,36BK86000,387500.0
2096,36BK86200,434000.0
2097,36BK86400,404000.0
2098,36BK86600,432000.0
2099,36BK86800,420000.0
2100,36BK87000,416500.0
2101,36BK87200,389000.0
2102,36BK8740100,463000.0
2103,36BK87600,337000.0
2104,36BK87800,410000.0
2105,36BK8800,723000.0
2106,36BK88000,405000.0
2107,36BK88200,408000.0
2108,36BK88400,126000.0
2109,36BK88600,365000.0
2110,36BK88800,493000.0
2111,36BK89000,126000.0
2112,36BK89200,257000.0
2113,36BK89400,349000.0
2114,36BK89600,261000.0
2115,36BK89800,366000.0
2116,36BK900,2354000.0
2117,36BK9000,470000.0
2118,36BK90000,403000.0
2119,36BK90200,381000.0
2120,36BK90600,339000.0
2121,36BK90800,204000.0
2122,36BK91000,486000.0
2123,36BK91200,1729000.0
2124,36BK91600,430500.0
2125,36BK91800,261000.0
2126,36BK9200,717000.0
2127,36BK92000,258000.0
2128,36BK92200,332000.0
2129,36BK92400,391000.0
2130,36BK92800,485000.0
2131,36BK93000,430000.0
2132,36BK93200,433500.0
2133,36BK93400,392000.0
2134,36BK93600,423000.0
2135,36BK93800,452000.0
2136,36BK9400,869000.0
2137,36BK9440100,478000.0
2138,36BK9440200,16131000.0
2139,36BK94600,424000.0
2140,36BK95000,471000.0
2141,36BK95400,504000.0
2142,36BK95600,445000.0
2143,36BK95800,448000.0
2144,36BK9600,826000.0
2145,36BK96000,373000.0
2146,36BK96200,452000.0
2147,36BK96400,464000.0
