,Name,ParkID,type,fuzz
546,joseph devoy playground,[Q015-07],pid,joseph devoy playground
547,mary whalen playground,[Q015-10],pid,mary whalen playground
548,horatio playground,[Q001-04],pid,alley pond park - horatio playground
549,alley athletic playground,[Q001A-01],pid,alley athletic playground
550,alley athletic playground,[Q001A-01],pid,alley playground - ps 213
551,alley springfield playground,[Q001-99],pid,alley springfield playground
552,wild flower meadow playground,[Q001-01],pid,wild flower meadow playground
553,battery park,[M005-02],pid,battery park
554,washington square park,[M098-02],pid,washington square park
555,washington square park,[M098-01],pid,washington square park
556,union square,[M089-01],pid,union square
557,madison square park,[M052-02],pid,madison square park
558,plgd one fifty two clii,[M014-02],pid,plgd one fifty two clii
559,"playground one forty nine, cil",[M014-03],pid,"playground one forty nine, cil"
560,great lawn plgd,[M010-151],pid,great lawn plgd
561,adventure playground,[M010-089],pid,highbridge park - adventure playground
562,west 68th st plgd,[M010-090],pid,west 68th st plgd
563,pat hoffman friedman plgd,[M010-143],pid,pat hoffman friedman plgd
564,ancient plgd,[M010-145],pid,ancient plgd
565,110th st & lenox ave plgd,[M010-247],pid,110th st & lenox ave plgd
566,diana ross plgd,[M010-164],pid,diana ross plgd
567,mariner's gate plgd,[M010-167],pid,mariner's gate plgd
568,spector plgd,[M010-169],pid,spector plgd
569,wild west plgd,[M010-188],pid,wild west plgd
570,east 96th st plgd,[M010-176],pid,east 96th st plgd
571,west 100th st plgd,[M010-202],pid,west 100th st plgd
572,bendheim plgd,[M010-195],pid,bendheim plgd
573,rudin plgd,[M010-193],pid,rudin plgd
574,110th st plgd,[M010-241],pid,110th st plgd
575,safari plgd,[M010-187],pid,safari plgd
576,heckscher plgd,[M010-031],pid,heckscher plgd
577,billy johnson plgd,[M010-048],pid,billy johnson plgd
578,vanderbilt playground,[B073-07],pid,vanderbilt playground
579,east river playground,[M144-01],pid,east river playground - ps 146
580,east 72nd st plgd,[M010-059],pid,east 72nd st plgd
581,james michael levin plgd,[M010-103],pid,james michael levin plgd
582,bernard plgd,[M010-207],pid,bernard plgd
583,st mary's plgd south,[X045-02],pid,st mary's plgd south
584,playground of the stars,[X010-10],pid,playground of the stars
585,hill & dale playground,[X010-05],pid,hill & dale playground
586,bathgate playground,[X010-12],pid,bathgate playground
587,martin van buren plgd,[X010-08],pid,martin van buren plgd
588,crotona playground (3),[X010-03],pid,crotona playground (3)
589,crotona playground (1),[X010-01],pid,crotona playground (1)
590,carter plgd (7),[X010-07],pid,carter plgd (7)
591,boxcar plgd (6),[X010-06],pid,boxcar plgd (6)
592,prospect park (2),[X010-02],pid,prospect park (2)
593,summit playground,[X030-99],pid,macombs dam park - summit playground
594,claremont park,[X008-01],pid,claremont park
595,merriam plgd (upper),[X153-01],pid,merriam plgd (upper)
596,claremont park,[X008-03],pid,claremont park
597,franz sigel park,[X047-01],pid,franz sigel park
598,merriam plgd (lower),[X153-02],pid,merriam plgd (lower)
599,richman (echo) park upper,[X017-02],pid,richman (echo) park upper
600,richman (echo) park lower,[X017-01],pid,richman (echo) park lower
601,morton plgd,[X001A-01],pid,morton plgd
602,aqueduct lands plgd,[X001-01],pid,aqueduct lands plgd
603,tremont plgd (1),[X010A-01],pid,tremont plgd (1)
604,tremont plgd (2),[X010A-02],pid,tremont plgd (2)
605,kossuth plgd,[X033-01],pid,kossuth plgd
606,williamsbridge oval,[X104-03],pid,williamsbridge oval
607,williamsbridge oval,[X104-03],pid,williamsbridge oval - p g  mini pool and courts
608,williamsbridge oval,[X104-03],pid,recreation center - williamsbridge oval
609,river park,[X002-07],pid,river park
610,angelo campanaro plgd,[X187-01],pid,angelo campanaro plgd
611,waring plgd,[X002-05A],pid,waring plgd
612,waring plgd,[X002-05A],pid,waring plgd
613,ben abrams playground,[X002-04],pid,ben abrams playground
614,ben abrams playground,[X002-04],pid,aqueduct walk - ben abrams playground
615,brady plgd,[X002-05],pid,brady plgd
616,227th street playground,[X004-01],pid,227th street playground
617,high rock plgd,[X046-01],pid,high rock plgd
618,olinville playground,[X004-02],pid,aqueduct walk - olinville playground
619,haffen park,[X196-02],pid,haffen park
620,haffen park,[X196-02],pid,recreation center - haffen park
621,rosewood playground,[X002-14],pid,rosewood playground
622,rosewood playground,[X002-14],pid,aqueduct walk - rosewood playground
623,southwest plgd,[X092-09],pid,southwest plgd
624,van cortlandt classic plgd,[X092-05],pid,van cortlandt classic plgd
625,woodlawn plgd,[X092-06],pid,woodlawn plgd
626,monsignor mcgolrick playground,[B114-01],pid,monsignor mcgolrick playground
627,vincent v abate plgd,[B058-01],pid,vincent v abate plgd
628,fort greene plgd,[B032-01],pid,fort greene plgd
629,fort greene park,[B032-02],pid,fort greene park
630,herbert von king park,[B088-03],pid,recreation center - von king cultural arts center
631,herbert von king park,[B088-03],pid,herbert von king park
632,herbert von king park,[B088-02],pid,recreation center - von king cultural arts center
633,herbert von king park,[B088-02],pid,herbert von king park
634,maria hernandez park,[B016-01],pid,maria hernandez park
635,coffey park,[B077-01],pid,coffey park
636,bush clinton park,[B126-01],pid,bush clinton park
637,sunset park,[B087-01],pid,sunset park
638,sunset park,[B087-01],pid,sunset park
639,sunset park,[B087-01],pid,recreation center - sunset park
640,sunset park,[B087-01],pid,sunset park
641,sunset park,[B087-01],pid,sunset park
642,brower park,[B012-02],pid,brower park
643,lincoln terrace park / arthur s. somers plgd,[B054-01],pid,lincoln terrace park / arthur s. somers plgd
644,lincoln terrace park / arthur s. somers plgd,[B054-01],pid,lincoln terrace park / arthur s. somers plgd
645,st johns recreation center,[B245-02],pid,st johns recreation center
646,bay 8 playground,[B028-01],pid,dyker beach park - bay 8 playground
647,mckinley park,[B060-01],pid,mckinley park
648,mckinley park,[B060-01],pid,mckinley park - mckinley park playground
649,owls head park,[B066-02],pid,owls head park
650,mullaly plgd (2),[X034-06],pid,mullaly plgd (2)
651,charybdis playground,[Q004-01],pid,astoria park - charybdis playground
652,dinapoli plgd,[B018-01],pid,dinapoli plgd
653,calvert vaux,[B125-01],pid,calvert vaux
654,scylla playground,[M107-01],pid,scylla playground
655,157 st playground,[Q005-05],pid,157 st playground
656,world's fair playground,[Q099-01],pid,world's fair playground
657,owls head park,[B066-01],pid,owls head park
658,detective k.l. williams playground (tennis),[Q121-02],pid,detective k.l. williams playground (tennis)
659,heritage field playground,[X030-02],pid,heritage field playground
660,morningside plgd,[M056-02],pid,morningside plgd
661,williamsbridge oval,[X104-02],pid,williamsbridge oval
662,williamsbridge oval,[X104-02],pid,williamsbridge oval - p g  mini pool and courts
663,williamsbridge oval,[X104-02],pid,recreation center - williamsbridge oval
664,lawrence playground,[Q099-17],pid,lawrence playground
665,corporal thompson playground,[R109-01],pid,corporal thompson playground
666,rochdale park (jhs 72),[Q413-02],pid,rochdale park playground  at jhs 72
667,seba playground,[B057-06],pid,seba playground
668,jacob javits plgd,[M029-01],pid,jacob javits plgd
669,"queensbridge ""baby"" park",[Q104-02],pid,"queensbridge ""baby"" park"
670,creadmoor soccer fields,[Q453-01],pid,creadmoor soccer fields
671,henry hudson playground (south),[X080-03],pid,henry hudson playground (south)
672,nyhmc playground,[Q300-06],pid,nyhmc playground
673,schmul park,[R045-01],pid,schmul park
674,jackson pond playground,[Q015-03],pid,jackson pond playground
675,parque de los ninos,[X004-03],pid,aqueduct walk - parque de los ninos playground
676,metcalf playground,[X004-04],pid,metcalf playground
677,starlight park playground,[X147A-01],pid,starlight park playground
678,mcguire fields tot lot,[B166D-01],pid,mcguire fields tot lot
679,baisley pond park,[Q005-12],pid,baisley pond park
680,baisley pond park,[Q005-12],pid,baisley pond park
681,baisley pond park,[Q005-12],pid,baisley pond park
682,baisley pond park,[Q005-12],pid,baisley pond park
683,baisley pond park,[Q005-12],pid,baisley park south
684,river avenue parks,[X348-01],pid,river avenue parks
685,harlem river park,[M208D-02],pid,harlem river park
686,harlem river park,[M208D-02],pid,river park
687,blue heron tot lot,[R119-01],pid,blue heron tot lot
688,discovery playground,[M028-03],pid,discovery playground
689,wolfe's pond park,[R031-11],pid,wolfes pond park
690,little engine playground,[M071-02],pid,little engine playground
691,hester st plgd,[M105-08],pid,hester st plgd
692,p/g w/ mini pool & courts,[X104-01],pid,p/g w/ mini pool & courts
693,brower park,[B012-03],pid,brower park
694,sachkerah woods playground,[X092-26],pid,sachkerah woods playground
695,carnegie plgd,[B025-01],pid,carnegie plgd
696,river avenue parks,[X348-02],pid,river avenue parks
697,devoe park,[X013-01],pid,devoe park
698,devoe park,[X013-01],pid,devoe park
699,knox-gates playground,[X033-04],pid,knox-gates playground
700,st james park,[X044-01],pid,st james park
701,devoe park,[X013-02],pid,devoe park
702,devoe park,[X013-02],pid,devoe park
703,fort #4 playground,[X038-02],pid,fort 4 playground
704,betsy head memorial playground,[B008-03],pid,betsy head memorial playground
705,leif ericson park,[B052-03],pid,leif ericson park
706,leif ericson park,[B052-03],pid,leif ericson drive shore parkway
707,leif ericson park,[B052-03],pid,leif ericson drive shore parkway - six diamonds
708,leif ericson park,[B052-02],pid,leif ericson park
709,leif ericson park,[B052-02],pid,leif ericson drive shore parkway
710,leif ericson park,[B052-02],pid,leif ericson drive shore parkway - six diamonds
711,hallets cove playground (area a),[Q226-01],pid,hallets cove playground - area a
712,each one teach one,[M208D-01],pid,each one teach one
713,hallets point playground (area b),[Q226-02],pid,hallets point playground - area b
714,brooklyn bridge park playground,[B431-01],pid,brooklyn bridge park playground
715,clason point park,[X088-01],pid,clason point park
716,juniper south playground,[Q102-03],pid,juniper south playground
717,juniper north playground tennis,[Q102-02],pid,juniper north playground tennis
718,thomas jefferson park,[M047-01],pid,thomas jefferson park
719,thomas jefferson park,[M047-01],pid,recreation center - thomas jefferson
720,maria hernandez park,[B016-02],pid,maria hernandez park
721,greenbelt recreation center playground,[R129-01],pid,greenbelt recreation center playground
722,commodore barry park,[B021-01],pid,commodore barry park
723,corporal allan f. kivlehan park,[R016-01],pid,corporal allan f. kivlehan park
724,dekovats playground,[M286-01],pid,dekovats playground
725,mullaly plgd (1),[X034-01],pid,mullaly plgd (1)
726,seaside wildlife nature playground,[R145-01],pid,seaside wildlife nature playground
727,rainey park playground,[Q048-01],pid,rainey park - bronx
728,nelson rockefeller park playground south,[M283-03],pid,nelson rockefeller park playground south
729,nelson rockefeller playground,[M283-02],pid,nelson rockefeller playground
730,nelson rockefeller park playground north,[M283-01],pid,nelson rockefeller park playground north
731,linden park,[B214-02],pid,linden park - linden park school playground
732,linden park,[B214-02],pid,linden park
733,linden park,[B214-02],pid,linden park - jhs 166
734,linden park,[B214-02],pid,linden park playground
735,linden park,[B214-01],pid,linden park - linden park school playground
736,linden park,[B214-01],pid,linden park
737,linden park,[B214-01],pid,linden park - jhs 166
738,linden park,[B214-01],pid,linden park playground
739,st mary's playground east,[X045-01],pid,st mary's playground east
740,francis lewis playground,[Q126-01],pid,francis lewis playground - ps 130
741,francis lewis playground,[Q126-01],pid,francis lewis playground - ps 130
742,harris playground,[X136-01],pid,harris playground
743,fort totten playground,[Q458-01],pid,fort totten playground
744,bloomingdale playground,[R106-01],pid,bloomingdale playground
745,south beach playground,[R046-01],pid,south beach playground
746,playland,[R046-05],pid,playland
747,midland playground,[R046-06],pid,midland playground
748,midland beach playground,[R046-07],pid,midland beach - playland playground
749,lower highland playground,[Q020-01],pid,lower highland playground
750,upper highland playground,[Q020-02],pid,upper highland playground
751,canarsie park zone 1,[B018-ZN01],pid,canarsie park zone 1
752,canarsie park zone 2,[B018-ZN02],pid,canarsie park zone 2
753,canarsie park zone 3,[B018-ZN03],pid,canarsie park zone 3
754,canarsie park zone 4,[B018-ZN04],pid,canarsie park zone 4
755,dyker beach park - zone 1,[B028-ZN01],pid,dyker beach park - zone 1
756,dyker beach park - zone 2,[B028-ZN02],pid,dyker beach park - zone 2
757,eastern parkway mall zone 1,[B029-ZN01],pid,eastern parkway mall zone 1
758,eastern parkway mall zone 2,[B029-ZN02],pid,eastern parkway mall zone 2
759,eastern parkway mall zone 3,[B029-ZN03],pid,eastern parkway mall zone 3
760,eastern parkway mall zone 4,[B029-ZN04],pid,eastern parkway mall zone 4
761,eastern parkway mall zone 5,[B029-ZN05],pid,eastern parkway mall zone 5
762,eastern parkway mall zone 6,[B029-ZN06],pid,eastern parkway mall zone 6
763,fort greene park zone 1,[B032-ZN01],pid,fort greene park zone 1
764,fort greene park zone 2,[B032-ZN02],pid,fort greene park zone 2
765,fort greene park zone 3,[B032-ZN03],pid,fort greene park zone 3
766,lincoln terr pk/arthur s somers zone 1,[B054-ZN01],pid,lincoln terr pk/arthur s somers zone 1
767,lincoln terr pk/arthur s somers zone 2,[B054-ZN02],pid,lincoln terr pk/arthur s somers zone 2
768,lincoln terr pk/arthur s somers zone 3,[B054-ZN03],pid,lincoln terr pk/arthur s somers zone 3
769,marine park zone 1,[B057-ZN01],pid,marine park zone 1
770,marine park zone 2,[B057-ZN02],pid,marine park zone 2
771,marine park zone 3,[B057-ZN03],pid,marine park zone 3
772,marine park zone 4,[B057-ZN04],pid,marine park zone 4
773,marine park zone 5,[B057-ZN05],pid,marine park zone 5
774,marine park zone 6,[B057-ZN06],pid,marine park zone 6
775,"marine park zone 7, gerritsen ballfields",[B057-ZN07],pid,"marine park zone 7, gerritsen ballfields"
776,mccarren park zone 1,[B058-ZN01],pid,mccarren park zone 1
777,mccarren park zone 2,[B058-ZN02],pid,mccarren park zone 2
778,mccarren park zone 3,[B058-ZN03],pid,mccarren park zone 3
779,mccarren park zone 4,[B058-ZN04],pid,mccarren park zone 4
780,mccarren park zone 5,[B058-ZN05],pid,mccarren park zone 5
781,mccarren park zone 6,[B058-ZN06],pid,mccarren park zone 6
782,ocean parkway malls zone 1,[B065-ZN01],pid,ocean parkway malls zone 1
783,ocean parkway malls zone 2,[B065-ZN02],pid,ocean parkway malls zone 2
784,ocean parkway malls zone 3,[B065-ZN03],pid,ocean parkway malls zone 3
785,ocean parkway malls zone 4,[B065-ZN04],pid,ocean parkway malls zone 4
786,ocean parkway malls zone 5,[B065-ZN05],pid,ocean parkway malls zone 5
787,ocean parkway malls zone 6,[B065-ZN06],pid,ocean parkway malls zone 6
788,ocean parkway malls zone 7,[B065-ZN07],pid,ocean parkway malls zone 7
789,ocean parkway malls zone 8,[B065-ZN08],pid,ocean parkway malls zone 8
790,ocean parkway malls zone 9,[B065-ZN09],pid,ocean parkway malls zone 9
791,ocean parkway malls zone 10,[B065-ZN10],pid,ocean parkway malls zone 10
792,main entrance,[B073-ZN01],pid,main entrance
793,prospect park west,[B073-ZN02],pid,prospect park west
794,litchfield villa,[B073-ZN03],pid,litchfield villa
795,the bandshell,[B073-ZN04],pid,the bandshell
796,prospect park southwest upper,[B073-ZN05],pid,prospect park southwest upper
797,prospect park southwest lower,[B073-ZN06],pid,prospect park southwest lower
798,south west entrance,[B073-ZN07],pid,south west entrance
799,park side ave,[B073-ZN08],pid,park side ave
800,ocean ave,[B073-ZN09],pid,ocean ave
801,willink hill,[B073-ZN10],pid,willink hill
802,"the zoo, lefferts homestead, carousel",[B073-ZN11],pid,"the zoo, lefferts homestead, carousel"
803,"vale of cashmere, nellie's lawn",[B073-ZN12],pid,"vale of cashmere, nellie's lawn"
804,upper long meadow,[B073-ZN13],pid,upper long meadow
805,middle long meadow,[B073-ZN14],pid,middle long meadow
806,lower long meadow,[B073-ZN15],pid,lower long meadow
807,quaker hill and friends cemetery,[B073-ZN16],pid,quaker hill and friends cemetery
808,ravine & the pools,[B073-ZN17],pid,ravine & the pools
809,midwood,[B073-ZN18],pid,midwood
810,the nethermead,[B073-ZN19],pid,the nethermead
811,lookout hill,[B073-ZN20],pid,lookout hill
812,peninsula,[B073-ZN21],pid,peninsula
813,breeze hill,[B073-ZN22],pid,breeze hill
814,lullwater & boathouse,[B073-ZN23],pid,lullwater & boathouse
815,lakeside center & concert grove,[B073-ZN24],pid,lakeside center & concert grove
816,prospect lake near duck island,[B073-ZN25],pid,prospect lake near duck island
817,prospect lake near west island,[B073-ZN26],pid,prospect lake near west island
818,west parade grounds,[B073-ZN27],pid,west parade grounds
819,east parade grounds,[B073-ZN28],pid,east parade grounds
820,grand army plaza,[B073-ZN29],pid,grand army plaza
821,grand army plaza,[B073-ZN29],pid,grand army plaza
822,shore road park - zone 1,[B082-ZN01],pid,shore road park - zone 1
823,shore road park - zone 2,[B082-ZN02],pid,shore road park - zone 2
824,shore road park - zone 3,[B082-ZN03],pid,shore road park - zone 3
825,shore road park - zone 4,[B082-ZN04],pid,shore road park - zone 4
826,shore road park - zone 5,[B082-ZN05],pid,shore road park - zone 5
827,red hook park - zone 1,[B126-ZN01],pid,red hook park - zone 1
828,red hook park - zone 2,[B126-ZN02],pid,red hook park - zone 2
829,red hook park - zone 3,[B126-ZN03],pid,red hook park - zone 3
830,red hook park - zone 4,[B126-ZN04],pid,red hook park - zone 4
831,red hook park - zone 5,[B126-ZN05],pid,red hook park - zone 5
832,red hook park - zone 6,[B126-ZN06],pid,red hook park - zone 6
833,red hook park - zone 7,[B126-ZN07],pid,red hook park - zone 7
834,kaiser park zone 1,[B129-ZN01],pid,kaiser park zone 1
835,kaiser park zone 2,[B129-ZN02],pid,kaiser park zone 2
836,six diamonds - zone 1,[B166C-ZN01],pid,six diamonds - zone 1
837,six diamonds - zone 2,[B166C-ZN02],pid,six diamonds - zone 2
838,coney island beach zone 1a,[B169-ZN01A],pid,coney island beach zone 1a
839,coney island beach zone 1b,[B169-ZN01B],pid,coney island beach zone 1b
840,coney island beach zone 2a,[B169-ZN02A],pid,coney island beach zone 2a
841,coney island beach zone 2b,[B169-ZN02B],pid,coney island beach zone 2b
842,coney island beach zone 3a,[B169-ZN03A],pid,coney island beach zone 3a
843,coney island beach zone 3b,[B169-ZN03B],pid,coney island beach zone 3b
844,coney island beach zone 4a,[B169-ZN04A],pid,coney island beach zone 4a
845,coney island beach zone 4b,[B169-ZN04B],pid,coney island beach zone 4b
846,coney island beach zone 5a,[B169-ZN05A],pid,coney island beach zone 5a
847,coney island beach zone 5b,[B169-ZN05B],pid,coney island beach zone 5b
848,coney island beach zone 6a,[B169-ZN06A],pid,coney island beach zone 6a
849,coney island beach zone 6b,[B169-ZN06B],pid,coney island beach zone 6b
850,coney island beach zone 7a,[B169-ZN07A],pid,coney island beach zone 7a
851,coney island beach zone 7b,[B169-ZN07B],pid,coney island beach zone 7b
852,coney island beach zone 7c,[B169-ZN07C],pid,coney island beach zone 7c
853,manhattan beach zone 1,[B251-ZN01],pid,manhattan beach zone 1
854,manhattan beach zone 2,[B251-ZN02],pid,manhattan beach zone 2
855,manhattan beach zone 3,[B251-ZN03],pid,manhattan beach zone 3
856,steeplechase park,[B369-01],pid,steeplechase park
857,spring creek park zone 1,[B371-ZN01],pid,spring creek park zone 1
858,brooklyn bridge park zone 6,[B431-ZN06],pid,brooklyn bridge park zone 6
859,peter minuit plaza,[M005-06],pid,peter minuit plaza
860,battery park,[M005-ZN01],pid,battery park
861,battery park,[M005-ZN02],pid,battery park
862,columbus circle,[M010-01],pid,columbus circle
863,grand army plaza,[M010-02],pid,grand army plaza
864,grand army plaza,[M010-02],pid,grand army plaza
865,wien walk and arsenal,[M010-ZN01],pid,wien walk and arsenal
866,wollman rink,[M010-ZN03],pid,wollman rink
867,"dairy, chess & checkers house, carousel",[M010-ZN05],pid,"dairy, chess & checkers house, carousel"
868,heckscher ballfields & playground,[M010-ZN06],pid,heckscher ballfields & playground
869,central park south,[M010-ZN07],pid,central park south
870,central park west,[M010-ZN08],pid,central park west
871,central park west,[M010-ZN09],pid,central park west
872,north of the arsenal,[M010-ZN14],pid,north of the arsenal
873,wallach walk and east green,[M010-ZN15],pid,wallach walk and east green
874,pilgrim hill & conservatory water,[M010-ZN16],pid,pilgrim hill & conservatory water
875,cedar hill,[M010-ZN17],pid,cedar hill
876,bethesda terrace,[M010-ZN20],pid,bethesda terrace
877,strawberry fields,[M010-ZN21],pid,strawberry fields
878,the metropolitan museum of art,[M010-ZN26],pid,the metropolitan museum of art
879,great lawn and cleopatra's needle,[M010-ZN27],pid,great lawn and cleopatra's needle
880,ross pinetum,[M010-ZN28],pid,ross pinetum
881,79th st yard and summit rock,[M010-ZN29],pid,79th st yard and summit rock
882,central park west,[M010-ZN30],pid,central park west
883,reservoir running track & landscape,[M010-ZN31],pid,reservoir running track & landscape
884,reservoir (southeast),[M010-ZN32],pid,reservoir (southeast)
885,reservoir (northeast),[M010-ZN33],pid,reservoir (northeast)
886,reservoir (northwest),[M010-ZN34],pid,reservoir (northwest)
887,central park west,[M010-ZN35],pid,central park west
888,north meadow recreation center,[M010-ZN36],pid,north meadow recreation center
889,north meadow,[M010-ZN37],pid,north meadow
890,east meadow,[M010-ZN38],pid,east meadow
891,conservatory gardens west landscape,[M010-ZN39],pid,conservatory gardens west landscape
892,conservatory garden,[M010-ZN40],pid,conservatory garden
893,nutter's battery & fort clinton site,[M010-ZN41],pid,nutter's battery & fort clinton site
894,northwest corner,[M010-ZN44],pid,northwest corner
895,blockhouse one,[M010-ZN45],pid,blockhouse one
896,the great hill,[M010-ZN46],pid,the great hill
897,loch ravine,[M010-ZN47],pid,loch ravine
898,the pool,[M010-ZN48],pid,the pool
899,fort washington park zone 1a,[M028-ZN01A],pid,fort washington park zone 1a
900,fort washington park zone 1b,[M028-ZN01B],pid,fort washington park zone 1b
901,fort washington park zone 2a,[M028-ZN02A],pid,fort washington park zone 2a
902,fort washington park zone 2b,[M028-ZN02B],pid,fort washington park zone 2b
903,fort washington park zone 4,[M028-ZN04],pid,fort washington park zone 4
904,bennett rest,[M029-10],pid,bennett rest
905,fort tryon park zone 1,[M029-ZN01],pid,fort tryon park zone 1
906,fort tryon park zone 2,[M029-ZN02],pid,fort tryon park zone 2
907,fort tryon park zone 3,[M029-ZN03],pid,fort tryon park zone 3
908,fort tryon park zone 4,[M029-ZN04],pid,fort tryon park zone 4
909,fort tryon park zone 5,[M029-ZN05],pid,fort tryon park zone 5
910,fort tryon park zone 6,[M029-ZN06],pid,fort tryon park zone 6
911,foley square court house,[M030A],pid,foley square court house
912,dyckman sitting area,[M037-11],pid,dyckman sitting area
913,highbridge park - zone 1,[M037-ZN01],pid,highbridge park - zone 1
914,highbridge park - zone 2,[M037-ZN02],pid,highbridge park - zone 2
915,highbridge park - zone 3,[M037-ZN03],pid,highbridge park - zone 3
916,highbridge park - zone 4,[M037-ZN04],pid,highbridge park - zone 4
917,highbridge park - zone 5,[M037-ZN05],pid,highbridge park - zone 5
918,highbridge park - zone 6,[M037-ZN06],pid,highbridge park - zone 6
919,highbridge park - zone 7,[M037-ZN07],pid,highbridge park - zone 7
920,highbridge park - zone 8,[M037-ZN08],pid,highbridge park - zone 8
921,highbridge park - zone 9,[M037-ZN09],pid,highbridge park - zone 9
922,harlem river park - zone 1,[M039-ZN01],pid,harlem river park - zone 1
923,inwood hill park zone 1,[M042-ZN01],pid,inwood hill park zone 1
924,inwood hill park zone 2,[M042-ZN02],pid,inwood hill park zone 2
925,inwood hill park zone 3,[M042-ZN03],pid,inwood hill park zone 3
926,inwood hill park zone 4 (dyckman fields),[M042-ZN04],pid,inwood hill park zone 4 (dyckman fields)
927,inwood hill park zone 5,[M042-ZN05],pid,inwood hill park zone 5
928,inwood hill park zone 6 (the clove),[M042-ZN06],pid,inwood hill park zone 6 (the clove)
929,inwood hill park zone 7,[M042-ZN07],pid,inwood hill park zone 7
930,inwood hill park zone 8,[M042-ZN08],pid,inwood hill park zone 8
931,isham park zone 1,[M043-ZN01],pid,isham park zone 1
932,isham park zone 2,[M043-ZN02],pid,isham park zone 2
933,morningside park zone 1,[M056-ZN01],pid,morningside park zone 1
934,morningside park zone 2,[M056-ZN02],pid,morningside park zone 2
935,morningside park zone 3,[M056-ZN03],pid,morningside park zone 3
936,morningside park zone 4,[M056-ZN04],pid,morningside park zone 4
937,morningside park zone 5,[M056-ZN05],pid,morningside park zone 5
938,marcus garvey park zone 1,[M058-ZN01],pid,marcus garvey park zone 1
939,marcus garvey park zone 2,[M058-ZN02],pid,marcus garvey park zone 2
940,marcus garvey park zone 3,[M058-ZN03],pid,marcus garvey park zone 3
941,south lawn,[M071-ZN01],pid,south lawn
942,running track and 78th st. ballfields,[M071-ZN02],pid,running track and 78th st. ballfields
943,rotunda and landscape,[M071-ZN03],pid,rotunda and landscape
944,waterfront landscape to 89 st.,[M071-ZN04],pid,waterfront landscape to 89 st.
945,mt. tom landscape,[M071-ZN05],pid,mt. tom landscape
946,serpentine promenade,[M071-ZN06],pid,serpentine promenade
947,soldiers & sailors monument rsd sidewalk,[M071-ZN07],pid,soldiers & sailors monument rsd sidewalk
948,91st st. playground landscape,[M071-ZN08],pid,91st st. playground landscape
949,joan of arc island,[M071-ZN09],pid,joan of arc island
950,riverside dr. pedestrian zone b,[M071-ZN10],pid,riverside dr. pedestrian zone b
951,riverside dr. pedestrian zone c,[M071-ZN11],pid,riverside dr. pedestrian zone c
952,97th st. playground landscape,[M071-ZN13],pid,97th st. playground landscape
953,terrace promenade south,[M071-ZN14],pid,terrace promenade south
954,terrace promenade north,[M071-ZN15],pid,terrace promenade north
955,middle park landscape,[M071-ZN16],pid,middle park landscape
956,wildlife sanct. & 119 st tennis courts,[M071-ZN17],pid,wildlife sanct. & 119 st tennis courts
957,101st st. soccer field,[M071-ZN18],pid,101 street soccer field
958,104th st. softball field,[M071-ZN19],pid,104th st. softball field
959,hudson beach volleyball courts & caf├⌐,[M071-ZN20],pid,hudson beach volleyball courts & caf├⌐
960,108th st. softball field,[M071-ZN21],pid,108th st. softball field
961,skate park and basketball courts,[M071-ZN22],pid,skate park and basketball courts
962,96 st tennis courts & 89-103 sts,[M071-ZN23],pid,96 st tennis courts & 89-103 sts
963,cherry walk (103 to 125 sts.),[M071-ZN24],pid,cherry walk (103 to 125 sts.)
964,riverside dr. pedestrian zone e,[M071-ZN25],pid,riverside dr. pedestrian zone e
965,south waterfront west side,[M071-ZN30],pid,south waterfront west side
966,south waterfront east side,[M071-ZN31],pid,south waterfront east side
967,south waterfront bike path,[M071-ZN32],pid,south waterfront bike path
968,riverside dr. pedestrian zone f,[M072-ZN26],pid,riverside dr. pedestrian zone f
969,riverside dr. pedestrian zone g,[M072-ZN27],pid,riverside dr. pedestrian zone g
970,147 st softball & n waterfront landscape,[M072-ZN28],pid,147 st softball & n waterfront landscape
971,riverside / fort washington link,[M072-ZN29],pid,riverside / fort washington link
972,st nicholas park - zone 01,[M077-ZN01],pid,st nicholas park - zone 01
973,st nicholas park - zone 02,[M077-ZN02],pid,st nicholas park - zone 02
974,st nicholas park - zone 03,[M077-ZN03],pid,st nicholas park - zone 03
975,st nicholas park - zone 04,[M077-ZN04],pid,st nicholas park - zone 04
976,carl schurz main lawn,[M081-ZN01],pid,carl schurz main lawn
977,carl schurz promenade,[M081-ZN02],pid,carl schurz promenade
978,broadway malls zone 1,[M095-ZN01],pid,broadway malls zone 1
979,broadway malls zone 2,[M095-ZN02],pid,broadway malls zone 2
980,broadway malls zone 3,[M095-ZN03],pid,broadway malls zone 3
981,broadway malls zone 4,[M095-ZN04],pid,broadway malls zone 4
982,broadway malls zone 5,[M095-ZN05],pid,broadway malls zone 5
983,broadway malls zone 6,[M095-ZN06],pid,broadway malls zone 6
984,broadway malls zone 7,[M095-ZN07],pid,broadway malls zone 7
985,broadway malls zone 8,[M095-ZN08],pid,broadway malls zone 8
986,washington square park western half,[M098-ZN01],pid,washington square park western half
987,washington square park eastern half,[M098-ZN02],pid,washington square park eastern half
988,bronx shore,[M104-ZN01],pid,bronx shore
989,sunken meadow,[M104-ZN02],pid,sunken meadow
990,stadium area,[M104-ZN03],pid,stadium area
991,central spine,[M104-ZN04],pid,central spine
992,wards waterfront,[M107-ZN05],pid,wards waterfront
